Wavelength (μm),Flux (Center Region),Error (Center Region),Flux (Ring Region),Error (Ring Region)
5.0132446268566655,3558.256202980324,54.13124060150859,91.85369722342786,14.39278426011687
5.01403182076594,3538.2609301908515,53.00436264889758,94.91315422529055,15.128181565407061
5.014819014675214,3517.1361694335938,54.80372652659266,91.1066783386984,14.779969114571605
5.015606208584488,3512.173932864342,56.080986587730024,89.2821027967665,13.946467168119609
5.016393402493763,3508.2486112618153,54.402527305720994,100.55820502763913,13.020473153242051
5.017180596403037,3517.4871976875966,54.475934095170466,103.53307860574604,12.921289999084287
5.017967790312311,3522.548684956115,54.798901225331285,96.34956331606264,13.04782232846046
5.0187549842215855,3534.1872347608023,52.73965601582364,89.63024695125627,13.523717771215411
5.01954217813086,3546.5400270061727,50.80798415731552,90.99864498185522,13.996697936452984
5.020329372040134,3545.720656029972,52.185035165226985,95.56579184826509,14.086938572498015
5.021116565949408,3544.3200894579477,56.49776684278521,93.0539409496166,13.897463657571388
5.021903759858683,3528.5414421175733,57.82311452272998,88.61227407573182,13.286872835262525
5.022690953767956,3505.0229480884695,56.19277101177979,86.55654911936065,13.377205275594543
5.02347814767723,3504.399186876085,55.00651305692048,90.63306794343171,13.625025817578132
5.024265341586505,3500.5478926293645,51.7725732796829,90.71414580168548,14.198474754447664
5.025052535495779,3517.5031323845005,48.69448361494324,95.70254554277585,13.629285389541822
5.025839729405053,3540.207847689405,48.98302667285324,95.56373393682786,12.900408850987818
5.0266269233143275,3549.8114616488233,53.1757886981625,107.02692808928313,12.302724280402565
5.027414117223602,3545.2245867693864,58.8971817256267,101.30109735182774,12.102292344965079
5.028201311132876,3552.719585277416,60.806726675476845,93.04662586730204,12.630747922353791
5.02898850504215,3550.985146228178,58.16921199723697,89.89976812292028,13.300908890376341
5.029775698951425,3537.7410334834344,53.33579448830359,88.41419315338135,14.158703353990429
5.030562892860699,3526.7034384645062,48.430467305121766,98.04061381022136,14.341704223633412
5.031350086769973,3528.901567623939,46.44985529701254,96.28378766848718,13.417391599112323
5.0321372806792475,3529.109471073857,48.488748712299035,92.04735188425323,12.246724599401782
5.032924474588522,3536.1715366693193,54.7049541802228,90.79931555853949,11.833756612206065
5.033711668497796,3557.279731279538,62.23938054284412,91.12466025646822,12.228512070944031
5.0344988624070695,3555.311376877773,62.55565988912023,95.27198480676722,12.975380011762196
5.035286056316344,3564.0242464042003,56.98576973402088,90.5903551078137,13.60923986841183
5.036073250225618,3557.2661211932145,51.144301140759886,93.0942429907528,14.264927041832221
5.036860444134892,3538.2049948609906,47.18902524313198,89.87995976577571,13.495657862353942
5.037647638044167,3520.826149646147,46.62198545343489,95.07403008731795,12.698885001369767
5.038434831953441,3528.636991901162,49.89993236546288,95.03923618646316,12.165818805522669
5.039222025862715,3519.775816364053,56.22016603601689,90.23455697518808,12.449627430562208
5.0400092197719895,3544.215390805845,62.38682131696184,98.84428382214205,13.109424386544388
5.040796413681264,3539.10107384199,60.93652020338001,95.09574405057931,13.592879417857436
5.041583607590538,3543.2745180483216,54.24408680745976,95.4338776388286,13.691999434857347
5.042370801499812,3546.102535671658,49.17809394104206,88.98643597261405,13.09442446528296
5.043157995409087,3546.2920098952304,47.31515015524,87.09647228099682,12.589696912656732
5.043945189318361,3555.9940660264756,48.86771832277529,88.79854583740234,12.078524426141003
5.044732383227635,3527.798812677831,52.844196116873334,98.1666680795175,12.217337019605981
5.0455195771369095,3536.2902067207997,58.24452995207715,109.16777208116319,13.422337969477148
5.046306771046183,3518.4186544536074,60.9659052441523,101.5701382483965,13.885822738400057
5.047093964955457,3520.8647336606628,58.06065174345202,98.77413139814212,13.85718798447299
5.047881158864731,3554.5344302330486,52.311643276934156,100.40328188295717,13.390089524439183
5.048668352774006,3554.7595139491705,48.68164771453076,98.4518766991886,12.46295330056274
5.04945554668328,3562.052780339747,48.22938605264414,99.85056804138937,11.717351064776512
5.050242740592554,3577.9942223819685,51.25336772633057,96.92740781807605,11.646446954591926
5.051029934501829,3621.4712852195457,56.14105597508616,98.46702104733313,12.510471701700945
5.051817128411103,3656.3717979148582,60.43046846354062,98.88416883680556,13.501416492718693
5.052604322320377,3673.0083339361495,60.86806402323043,117.24239405879268,14.708612038417794
5.053391516229651,3720.6098429361978,58.2003502075223,124.51521621515721,14.927043307444906
5.054178710138926,3713.118869734399,52.54485623646641,132.02592920373988,13.966917923936052
5.0549659040482,3680.152619915244,49.39190045196522,121.16812482292269,12.33588072792977
5.055753097957474,3623.801714485074,49.84397881212011,109.1298565334744,11.663400665927844
5.056540291866749,3595.745663866585,52.715394635584836,108.65615816469546,11.731477837641629
5.057327485776023,3579.002892011478,56.19619518048901,98.64290600058473,12.396932618439768
5.058114679685296,3571.6636695390866,57.62826142858607,101.52918752034505,13.545737854508955
